000000	67
100000	27
010000	4
001000	39
000100	5
000010	11
000001	3
200000	1
020000	1
002000	4
101000	16
100100	3
100010	4
100001	2
011000	4
010100	1
010010	3
010001	1
001100	7
001010	8
001001	2
000110	2
000101	1
000011	3
201000	1
200001	1
102000	7
002010	1
000120	1
001002	1
111000	5
110010	1
101100	5
101010	5
101001	1
011100	1
011010	1
011001	3
001110	2
001101	1
001011	1
000111	1
021001	1
002101	1
101110	2
101011	1
211010	1
