0000000	2961
1000000	1293
0100000	750
0010000	28
0001000	2
0000100	4
1100000	128
1010000	5
1000100	2
1000010	1
1000001	3
0100010	2
0100001	1
0011000	21
0010100	26
0010010	18
0001100	24
0001010	18
0001001	3
0000110	5
1101000	2
1100100	1
1011000	3
1010100	2
1010010	2
1001100	2
1001010	5
1001001	2
0111000	3
0110100	4
0110010	1
0101100	3
0101010	2
1111000	1
1110010	1
1101010	1
